id	age	gender	country	multilingual	aut.originality.1	aut.originality.2	aut.originality	dat	problems.questions.1	problems.questions.2	problems.questions	problems.cra	problems.combined	word.1	word.2	word.3	word.4	word.5	word.6	word.7	word.8	word.9	word.10
R_rjVIKBo2bkkKFnr	35	Female	Australia	FALSE	NA	NA	NA	84.6086125909573	NA	NA	NA	1	NA	Dog	Table	Hairbrush	Macbook	Carpet	Chopping board	Roof tile	Clouds	Costume	Tyre
R_cZSsfCncXFIiOs1	13	Female	NA	TRUE	NA	NA	NA	77.9157177855571	NA	NA	NA	0	NA	Phone	Water	Pen	Hair	Moisturizer 	wire	waves	oxygen	ocean	sight
R_3CZNCqaQQAIfcax	35	Female	United States of America	TRUE	NA	NA	NA	81.249219498464	NA	NA	NA	2	NA	Dog	Strawberry	Pencil	Car	Computer	Anger	Toe	Chair	Baseball	Barn
R_1CI0TT1wRlOgvrL	35	Female	Australia	FALSE	NA	NA	NA	85.8155780848825	NA	NA	NA	1	NA	Apple	House	Car	Workbook	Rowing machine	Ring	Buoy	Aeroplane	Teaspoon	Collar
R_1Fb8CnPHbPivVtw	35	NA	NA	NA	NA	NA	NA	74.0658137060347	NA	NA	NA	1	NA	Coat	Wheel	Light	Fake	Test	Glue	Dog	Beach	Home	Tower
R_1n1rPdUSoYDmzMp	35	Male	Australia	FALSE	NA	NA	NA	75.6127194989295	NA	NA	NA	2	NA	rainbow	dirt	roof	bicycle	spoon	hat	screwdriver	antiseptic	shark	mirror
R_2as20UeaKh1J9ce	70	Male	Australia	FALSE	NA	NA	NA	74.5502134873753	NA	NA	NA	0	NA	car	apple	house	zebra	painting	computer	mountain	planet	supernova	bottle
R_3n7Wn7NB4xk6l1g	35	Male	Australia	FALSE	NA	NA	NA	80.9119630072798	NA	NA	NA	1	NA	Book	Sun	Car	Drum	Carpet	Elephant	Dice	Hammock	Knee	Coat
R_27V80AQaisF4290	18	NA	NA	NA	NA	NA	NA	79.4699961940447	NA	NA	NA	2	NA	potato	sunflower	motor	costume	spectrum	comb	lego	wax	nails	coffin
R_1LpnYrHJJ0pezeg	35	Female	Australia	FALSE	NA	NA	NA	77.8483081786406	NA	NA	NA	1	NA	tree	soccer ball	ruler	teddy bear	glass	chair	dress	bike	garbage bin	photo
R_1re3Rc9Bb5NbY1V	35	NA	NA	NA	NA	NA	NA	64.8385048622177	NA	NA	NA	1	NA	you	me	house	pet	school	road	mountain	flower	pollen	bee
R_1MJUMgNrheSwY8I	26	Female	United Kingdom of Great Britain and Northern Ireland	FALSE	NA	NA	NA	86.1068745454153	NA	NA	NA	2	NA	duck	toilet paper	lightbulb	razor	streamer	frankincense	pebble	cloud	engine	ukelele 
R_3pg7uZV7ww7erGz	35	Female	Australia	FALSE	NA	NA	NA	77.9584893158504	NA	NA	NA	1	NA	country	pen	hair	cloud	dog	carrot	sugar	steel	ring	freckle
R_RfYCPKctEYb8uD7	18	NA	NA	NA	NA	NA	NA	74.8541416689044	NA	NA	NA	NA	NA	ball	drum	chair	tv	bed	piano	computer 	frypan	whiteboard	lightswich 
R_30jn99xJ7tT6wCa	70	Male	Australia	FALSE	NA	NA	NA	84.987509144204	NA	NA	NA	2	NA	Gossimer	Monkey	Wrench	Heat	Jumble	Wizard	Liar	Concophony	Subtlety	Madness
R_4TJuL8lEN4GyzXX	35	NA	NA	NA	NA	NA	NA	81.0221643171168	NA	NA	NA	1	NA	cat	rock	telephone	potato	handbag	snow	coral	keyboard	sun	pattern
R_AiDW2N4DdQkywa5	55	Female	Australia	FALSE	NA	NA	NA	81.5892718554962	NA	NA	NA	1	NA	cow	pyramid	soil	happy	car	mathematics	blue	sun	magazine	air conditions
R_Xzfdch21J51qlnr	55	Female	Australia	FALSE	NA	NA	NA	77.2091535585267	NA	NA	NA	0	NA	DOG	SHIP	HANKERCHIEF	BALLOON	PAPER	CURLY HAIR	SANDWICH	GRASS	FOOT	GLASS
R_cZNX2BtUZ0NgiSR	65	Male	Australia	FALSE	NA	NA	NA	71.2984285893894	NA	NA	NA	1	NA	house	sky	book	car	woods	sea	table	book	photo	plane
R_3n6R6OVKXbuvmNf	55	Female	Australia	FALSE	NA	NA	NA	80.6568409161021	NA	NA	NA	2	NA	cake	rain	football	air	chocolate	aeroplane	cockatoo	fairy floss	nails	breath
R_2ckMHocNGHoPRYK	55	Female	Hungary	TRUE	NA	NA	NA	71.5838656539009	NA	NA	NA	0	NA	cat	flower	window	car	computer	person	sky	water	earth	bone
R_Yc6d571PU6rxJ9n	55	NA	NA	NA	NA	NA	NA	76.0306943030584	NA	NA	NA	2	NA	Dog	Table	Fence	Clock	Aeroplane 	Paper	Car	Grass	Water	Fan
R_1gShUPDyZYzbYwA	55	NA	NA	NA	NA	NA	NA	69.7159952705815	NA	NA	NA	1	NA	Table	Floor	Water	Sand	Ice	Surfboard	Dinner plate	Jar	Baby	Dog
R_3NyvCow04SstBWo	35	Female	Australia	FALSE	NA	NA	NA	82.322643927875	NA	NA	NA	2	NA	Rat	Iron	Fairy	Bleach	Atom	Novel	Heiroglyphic	Toenail	Mathematics	Cheesecake
R_30vCRlEpRIV7G3w	9	Male	Australia	TRUE	NA	NA	NA	74.9614608784517	NA	NA	NA	1	NA	potatoe	onion	flashlight	pizza	cactus	oragami crane	kite	cube	olive	uncle
R_RkKQXmFFOZHehLr	35	Female	Australia	TRUE	NA	NA	NA	86.7771125575971	NA	NA	NA	1	NA	bed	kangaroo	cake	motor	shoelace	lung	handbag	carpet	test tube	spit
R_22WhKvj8Uhj2HxS	35	Female	Australia	FALSE	NA	NA	NA	82.2791750273956	NA	NA	NA	1	NA	Dog 	Car	Moon	Brush	Frypan	Prickle	Turtle	Windmill	Petrol	Sock
R_2zImd9MiD3smDP6	26	Female	United States of America	FALSE	NA	NA	NA	78.9489491000062	NA	NA	NA	2	NA	Pants 	Pipette 	Joke	Orange	Mountain 	Bird 	Nose	Pen 	Building 	Doorstep 
R_1K6Y73S8Tt9rTeY	35	NA	NA	NA	NA	NA	NA	81.867641006552	NA	NA	NA	NA	NA	banana	building	petrol	water	gas	gibbon	rock	paper	wind	foot
R_2VpCr1I0SAEq1tu	26	NA	NA	NA	NA	NA	NA	74.5851546880745	NA	NA	NA	0	NA	Bucket	Apple	Cross	Light	Powder	Elephant	Blade	Scarf	Phone	Air conditioner 
R_3m2AGYY5sftZuCE	70	NA	NA	NA	NA	NA	NA	78.5376963685156	NA	NA	NA	0	NA	Heaven	Hell	Bycicle	eraser	tree	aircraft	dog	flower	knife	comb
R_1HpKtiPckFsVc4X	65	NA	NA	NA	NA	NA	NA	53.6939264762969	NA	NA	NA	NA	NA	Pillow	Blanket	Bed	Chair	Table	Ceiling	Floor	Roof	Plate	Spoon
R_2Tt9kL2lluQisZ2	35	Female	Australia	FALSE	NA	NA	NA	81.6223702970005	NA	NA	NA	2	NA	dog	book	bbq	dryer	bus	envelope	plane	arcobat	nude	staple
R_3hsdwG3a5leJaGx	35	Female	Australia	FALSE	NA	NA	NA	77.0383011017527	NA	NA	NA	1	NA	apple	television	feet	dog	quilt	tree	sea	hair	concrete	smell
R_1IhDSgSEb7j60ag	35	Female	Australia	FALSE	NA	NA	NA	74.2335085357938	NA	NA	NA	1	NA	Phone	Shoe	Table	Tree	Sky	Car	Brick	Tap	Barbecue	Letterbox
R_25MVWwfCVwjgegi	26	Female	Australia	FALSE	NA	NA	NA	81.6680824517139	NA	NA	NA	0	NA	tree	car	building	sea shell	cushion	phone	kitten	chair	fork	scarf
R_DT7fAKRdVc5Tutb	26	Female	Australia	FALSE	NA	NA	NA	71.8007070677621	NA	NA	NA	1	NA	cup	cereal	blanket	flower	tin	lilac	couch	ribbon	paper	sign
R_323cKzSlE4GKKYt	18	Female	Australia	FALSE	NA	NA	NA	75.0274126018797	NA	NA	NA	2	NA	shoe	computer	house	grass	nail	country	ocean	couch	letter	knife
R_x3gBOL4SPJSfZ9T	26	Female	Australia	FALSE	NA	NA	NA	74.565395287105	NA	NA	NA	0	NA	Home	Technology	Paper	Parent	Animal	Creatures	Food	Electronics	Furniture	Leisure
R_21vKXS6NFqM9tbv	18	Female	Australia	FALSE	0	0.5	0.25	76.3839884705487	1	1	1	2	3	cat	pencil	love	noun	potato	brick	leaf	computer	stone	door
R_2X0XLy3ZCl0RM84	26	Female	Australia	FALSE	NA	NA	NA	77.9907024332455	NA	NA	NA	2	NA	shoe 	dog	cloud	fork	swing 	disco ball 	car	coffee	ruler 	necklace
R_1l6T167Rdr67vn0	26	Female	Australia	FALSE	NA	NA	NA	83.2434072558369	NA	NA	NA	1	NA	Sun	Chicken	Match	Eraser	Paper	Aeroplane	Teeth	Planet	Sand	Blood
R_W3us1SPcixOIHvj	55	NA	NA	NA	NA	NA	NA	68.2103880104564	NA	NA	NA	NA	NA	Snow	Ground	Trees	Dog	Fish	Hand	Sheet	Spoon	Car	Sky
R_2fpQ7bwNRBuhHT7	18	Male	Australia	FALSE	NA	NA	NA	85.1737183651754	NA	NA	NA	2	NA	Moustache	Tyre	Fly	Noodle	Trident	Magic	Pyramid	Jetski	Dust	Pink
R_2b2cUrNtzZJeL43	35	Female	Sweden	TRUE	NA	NA	NA	76.706822819653	NA	NA	NA	1	NA	Cloud	worm	fence	toy	car	ruin	glass	rock	shoe	umbrella
R_2DSxGlmA0UUFO61	35	Female	Australia	FALSE	NA	NA	NA	82.4182501861027	NA	NA	NA	0	NA	nose	stapler	coffee	tree	chicken	radio	vase	beach	lava	trumpet
R_1OqU2TWrcrHUoa4	65	Female	Australia	TRUE	NA	NA	NA	77.7472427026147	NA	NA	NA	1	NA	toy	toilet	sponge	orange	bicycle	bitumen	sky	radiator	teeth	piano
R_2PvWSKXS23u1Cq4	26	Female	NA	TRUE	NA	NA	NA	86.6513347075809	NA	NA	NA	1	NA	grass	plane	modem	trousers	fingernail	watch	building	headphone	water	pencil
R_3KHgfC1C62txyC3	35	Female	United States of America	FALSE	NA	NA	NA	81.3646646238686	NA	NA	NA	2	NA	dog	leaf	table	car	wooden block	tire	zebra	corn flake	calculator	globe
R_Ui3alB3QUMSJ0yJ	35	NA	NA	NA	NA	NA	NA	82.481144421867	NA	NA	NA	1	NA	slipper	mushroom	lawn	lie	shadow	charcoal	carbolic acid	snort	shell	wrapper
R_1PUDRXQ3P8s3kTJ	55	NA	NA	NA	NA	NA	NA	78.6659551340909	NA	NA	NA	NA	NA	Wool	bark	stone	vermiculite	branch	bowl	bone	silk	barrow	wheel
R_SDHnmf7OEUHuDND	13	NA	NA	NA	NA	NA	NA	73.5882256357443	NA	NA	NA	NA	NA	pen	paper	planet	dog	teddy bear	zoo	pencil	hat	table	blu tac
R_2wLknBMYdEhGkg3	35	Female	Australia	FALSE	NA	NA	NA	74.4590980311235	NA	NA	NA	1	NA	Kite	Car	Paddock	Pig	Driveway	Tree	Dam	Gate	Shed	Tractor
R_1B5EdAcJHwj0PSh	35	Female	Australia	FALSE	NA	NA	NA	78.2207281106994	NA	NA	NA	1	NA	bark	china	hair	diamond	school	soil	plastic	banana	snow	seaweed
R_2qz8ZYSL6vBAhsg	26	Male	Australia	FALSE	NA	NA	NA	81.9746986608065	NA	NA	NA	2	NA	cup	wheel	feelings	moon	gas	cognition	cow	hammer	beach	ennui
R_1IuERrZdrsMZVvK	35	NA	NA	NA	NA	NA	NA	74.5057440762009	NA	NA	NA	2	NA	expectation	likely	entered	developing	startled	dislike	throw	terrible	far	am
R_2rORWqFHKHE5qDT	26	Female	Australia	FALSE	NA	NA	NA	78.7925943377472	NA	NA	NA	1	NA	Rabbit	Planet	Hospital	Herb	Dream	Cloud	Bomb	Hair	Town	Puddle
R_6natoky51CQt6ox	55	NA	NA	NA	NA	NA	NA	66.6733220219612	NA	NA	NA	NA	NA	Mountain	Ocean	Cave	Planet	Plant	Meat	Desert	Tree	Fire	Rock
R_ufT8fzWsADU7N97	35	NA	NA	NA	NA	NA	NA	86.3427339232571	NA	NA	NA	NA	NA	Table	Continent	Cat	Jetpack	Hook	Concave	Mountain	Abyss	Ghost	Angel
R_2z8RpiLR6adPE9H	35	NA	NA	NA	NA	NA	NA	73.3993524242015	NA	NA	NA	NA	NA	Car	Fly	Leaf	Sand	Sun	Tile	Elevator	War	Chair	Curtain 
R_1IEGsQihhPSY2eV	35	Male	Australia	TRUE	NA	NA	NA	70.9545364337308	NA	NA	NA	1	NA	dog	bicycle	land	happy	car	relationship	work	discovery	love	Time
R_V4M9PKxxc1QpLUZ	65	Female	Australia	TRUE	NA	NA	NA	70.8857568956557	NA	NA	NA	0	NA	Pen	House	Gate	Marble	Animal	Mak	Tree	Pond	Curtain	Cupboard
R_2t4NBWHwQiTJJ7C	26	NA	NA	NA	NA	NA	NA	76.9143908861138	NA	NA	NA	1	NA	Banana 	Plane 	Pencil 	TV 	Plate 	Book 	Elephant 	Arm 	CD 	Carpet 
R_3Oje4bqQ4BmSWyn	65	Male	United Kingdom of Great Britain and Northern Ireland	FALSE	NA	NA	NA	85.412468140324	NA	NA	NA	2	NA	Awareness	Fox	Zip	Ash	Universe	Lava	Car	Toenail	Atom	Emptyness
R_2RXk5mhOZfpnXSb	35	NA	NA	NA	NA	NA	NA	74.1320847045808	NA	NA	NA	1	NA	Table	Car	Brush	Dog	Pencil	Watch	Iron	Fork	Ladder	Pool
R_0CAtz7DQLFNvQIN	55	NA	NA	NA	NA	NA	NA	74.9668677914001	NA	NA	NA	NA	NA	Evil	Holy	Demon	Angelic	Vacuum	Explosion	Derision	Laughter	Sticky	Coffee
R_OEd0ByPOhez2AKd	65	NA	NA	NA	NA	NA	NA	76.0628668325288	NA	NA	NA	NA	NA	Plants 	Carpet 	Car 	Brick 	Table 	Television 	Dog 	Cup 	Shoe 	Door 
R_ex2KRm0M8hTfHIR	35	Female	Australia	FALSE	NA	NA	NA	74.4607926834197	NA	NA	NA	0	NA	Dog	Dinosaur	Ice	Sun	Car	Snake	Washing machine	Pencil	Cave	Mammoth
R_21nbGysSg2xTJOW	35	NA	NA	NA	NA	NA	NA	69.7016229941731	NA	NA	NA	NA	NA	Fish 	Rock	Horse	Tree	Bird	Car	Plane 	Tray	Cupboard 	Computer 
R_1kFSvtEHxdwgutB	35	Male	Australia	FALSE	NA	NA	NA	83.6798013675781	NA	NA	NA	2	NA	dryer	cream	helicopter	grass	earphones	octopus	wind	patients	moon	confetti
R_2tfoPcXBXyn9zUw	35	NA	NA	NA	NA	NA	NA	89.8364402242892	NA	NA	NA	1	NA	Platypus	desiring	trade	fertile	tracing	conifer	precident	nucleic	worcester	grin
R_beLMIjLJYIjO6zL	55	NA	NA	NA	NA	NA	NA	80.6805782884892	NA	NA	NA	0	NA	Cat	Nebula	Coporial 	Magnitude 	Certainly 	Love	Juxtaposition 	Style 	Null	zero
R_W0Ra5BkGxlM0OwV	55	NA	NA	NA	NA	NA	NA	69.5615209993862	NA	NA	NA	NA	NA	Food	Drink	Wood	Flower 	Dust	Perfume	Soap	Plate	Cork	Cake
R_1j8QE7PAI7Ea9aF	55	Male	Australia	FALSE	NA	NA	NA	83.3370007397163	NA	NA	NA	1	NA	Paper	Aircraft	Pool	Hospital	Jumper	Forest	Star	Plan	Mirror	Cell
R_2ymylFRez3pGEUF	35	Male	Australia	TRUE	NA	NA	NA	83.078963256308	NA	NA	NA	2	NA	Spaghetti	Trumpet	Chair	Dress	Collar	Job	Seesaw	Nostril-hair	Crochet 	Whisky barrel
R_1oi2E2caoxlTv59	35	Male	Australia	FALSE	NA	NA	NA	78.0741811508224	NA	NA	NA	1	NA	Pen	Coaster	Toilet	Apple	Fish	Map	Bag	Cigarette	House	Raft
R_26fjmkg1pCacQl4	55	NA	NA	NA	NA	NA	NA	76.2881984313329	NA	NA	NA	NA	NA	Book	Air	Door	Football	Hotel	Grass	Sea	Room	Propeller	Mathematics
R_1Cx8Weeucb8GQxF	65	NA	NA	NA	NA	NA	NA	50.7191267751512	NA	NA	NA	1	NA	Cat	Dog 	Pig	Bird	Giraffe	Hippo	Snake	Frog	Dinasaur	Diam9nd
R_RDmXByhn66xso2l	65	NA	NA	NA	NA	NA	NA	80.8386307032335	NA	NA	NA	0	NA	Pineapple	Car	Frypan	Knife	Book	Bottle	Tissue	Fox	Crocodile 	Pinetree 
R_2eWqZJPBZJTvJza	26	Male	Australia	TRUE	NA	NA	NA	93.2109126377673	NA	NA	NA	1	NA	Corduroy	Expanse	Vocabulary	Piccolo	Radiotherapy	Onomatopeia	Yo-yo	Ice	Patience	Grain
R_T6O5vMNEJr8JicV	35	NA	NA	NA	NA	NA	NA	76.0572500881695	NA	NA	NA	NA	NA	clock	door	apple	spoon	towel	globe	cloud	ladder	shoe	toilet
R_1QH5QlMHVV6Y9ES	65	Male	Australia	FALSE	NA	NA	NA	78.7648472047988	NA	NA	NA	0	NA	Raod	Orange	Sky	Phone	Coal	Shoe	Building	Wine	Metre	Tongue
R_1I8UmC4F3gj8Tuh	55	NA	NA	NA	NA	NA	NA	75.4015859393846	NA	NA	NA	2	NA	Paper	Brick	Lino	Light	Hair	Shoe	Window	Door	Beer	Sex
R_3HpQt7CC4KAWSVT	65	NA	NA	NA	NA	NA	NA	73.5227236435527	NA	NA	NA	2	NA	shoe	head	wife	anchor	plane	hospital	clothes	nude	car	death
R_3iqKTcoHK3sGbou	65	Female	Australia	FALSE	NA	NA	NA	80.8665904438212	NA	NA	NA	2	NA	Zoo	Circus	Doctor	Car	Plant	Comet	Book	Phone	Wheelchair	Dress
R_32L4JjOEOcglX2o	35	Female	Australia	FALSE	NA	NA	NA	83.9960329148674	NA	NA	NA	1	NA	House	Tree	bread	mineral	star	bacteria	stapler	crater	cloud	logo
R_23fWRq0nWxEgU2E	35	Female	NA	FALSE	NA	NA	NA	80.8011986137856	NA	NA	NA	2	NA	Pen	Keyboard	Glasses	Cup	Paperclip	Lunchbox	Stockings	Plant	Book	Hair
R_33yafNZNnOt573V	35	NA	NA	NA	NA	NA	NA	79.228081908964	NA	NA	NA	NA	NA	Computer	Dog	Plant 	Bowl	Kite	Country	Plane	House	Beach	Frisbee
R_p6Rkq4AaI31m59v	35	Female	Australia	FALSE	NA	NA	NA	75.27046824495	NA	NA	NA	0	NA	Animal	Paper	Plant	Bucket	Table	Computer	Spoon 	Floor	Glove	Picture
R_elEpNFY94Mh8EqB	55	NA	NA	NA	NA	NA	NA	77.248735442048	NA	NA	NA	NA	NA	Dog	Aeroplane 	Flower	Teapot	Hairclip	Spider	Star	Rail sleeper	Windmill 	Bicycle 
R_2ZWeamvs1di0q6r	26	NA	NA	NA	NA	NA	NA	76.6010816962946	NA	NA	NA	NA	NA	Apple	Dog	Paper	Computer	Swing	Car	Watch	Fan	Chair	Grass
R_1rjBpmIWvyqeCm2	35	NA	NA	NA	NA	NA	NA	87.2782073682174	NA	NA	NA	NA	NA	bag	bin	bollocks	bib	dirt	dag	modem	bicycle	bread	bomb
R_0pKbXyoJhcJSVl7	55	NA	NA	NA	NA	NA	NA	57.7724429290919	NA	NA	NA	NA	NA	happy	sad	excited	glum	sleepy	confused	here	now 	when	why
R_2zTOaNhagCTzRxb	26	Female	Australia	FALSE	NA	NA	NA	77.1505713817619	NA	NA	NA	2	NA	Idea	Location	Dog	Prayer	Tissue	Dream	Hunger	Stirrups	Moat	Textbook
R_3lDZxoxVnf7Emzz	35	Male	Hong Kong (S.A.R.)	TRUE	NA	NA	NA	85.9517695692678	NA	NA	NA	1	NA	green	balloon	key	verb	passion	koala	equilvalence	robot	trousers	spreadsheet
R_ST5FvqS2v5ZSKTn	35	Female	Australia	FALSE	NA	NA	NA	75.9652632332984	NA	NA	NA	1	NA	Chair	Shoe	Truck	Ceiling	Apple	Hospital	Fire	Market	Newspaper	Fan
R_1I4ArLU4kacLnbB	70	NA	NA	NA	NA	NA	NA	77.4555975837367	NA	NA	NA	NA	NA	car	phone	fork	book	roof	wave	air	tree	submarine	ear
R_33mqqXPfmG4FmwN	70	NA	NA	NA	NA	NA	NA	83.9336167754872	NA	NA	NA	0	NA	Day	Night	Spade 	Fork	Pipe	Plummer	Electrition 	Councilor	Ambulance driver	Doctor
R_xAe4oMzqu6CBb9f	35	Female	Australia	FALSE	NA	NA	NA	69.6373903325626	NA	NA	NA	0	NA	House	Girl	Shoe	Bag	Dog	Oval	Car	Finger	Giraffe	Ball
R_33a5TrktjB8SYVt	35	NA	NA	NA	NA	NA	NA	74.5589855437478	NA	NA	NA	2	NA	Tree	Blanket	Picture 	House	Street	Pot	Lattice 	Sand	Dog	Boy
R_YQ9arFcOYkTAMMN	35	NA	NA	NA	NA	NA	NA	91.2419065478302	NA	NA	NA	2	NA	Apple	Monolith	Reef	Cushion	Platelet	Sponsor child	Spire 	Curfew 	Wind	Binder
R_2aVscjMAAPYMQIt	65	NA	NA	NA	NA	NA	NA	72.7508528956345	NA	NA	NA	0	NA	Close 	Grasp 	Spring	Tie	Last 	Name 	Bowl	Apron 	Sock	Ring 
R_2P28d7CZM9pinoX	55	NA	NA	NA	NA	NA	NA	70.1950164777892	NA	NA	NA	NA	NA	Ball	Light	Shoe	Rain 	Smoke	Hair	Car	Tree	Mountain 	Sun
R_TaMkyST5HuvNx85	35	Female	Australia	FALSE	NA	NA	NA	81.7290579234915	NA	NA	NA	1	NA	Psychology 	Alcoholic 	Training 	Exercise 	Geography 	Smashing 	Delinquent 	Motivation 	Ginormous 	Drive 
R_1IbzJawEx3UcLBd	35	Male	Australia	FALSE	NA	NA	NA	73.0643471791631	NA	NA	NA	1	NA	House	Star	Stick	Bicycle	Grass	Water	Elephant	Traffic light	Pineapple	Sound
R_3r2NqC0eZ1Am1Mg	35	Male	Australia	FALSE	NA	NA	NA	85.6779719791597	NA	NA	NA	1	NA	Caravan	Shoe	Space shuttle 	Motherboard	Lamb	Ski	Textbook	Trampoline	Referee	Jumper
R_tPWv2tZVG9Sx0d3	70	NA	NA	NA	NA	NA	NA	67.4642801994369	NA	NA	NA	1	NA	Sheet	Chair	Sink	Bed	Mat	Glass	Clock	Bag	Bottle	Bin
R_1H0FVT3A9KSXHY7	70	Male	United Kingdom of Great Britain and Northern Ireland	FALSE	NA	NA	NA	74.7072445938275	NA	NA	NA	2	NA	Apple	Pear	Table	Bed	Chair	Car	Spade	Hammer 	Jacket	Surfboard 
R_78v9SP3TaTFn0id	55	Female	Australia	FALSE	NA	NA	NA	88.9760358392128	NA	NA	NA	1	NA	Seedpod	Toothbrush	Wave	Mother	Moon	Zucchini	Key	Intestine	Zebra	Glove
R_2UYlIqamj2g084D	65	NA	NA	NA	NA	NA	NA	73.7762477603697	NA	NA	NA	0	NA	Car	Tile	Fence	Water	Barley	Dog	Wire	 Computer	Newspaper	Moon
R_1FLjgE82xIUZqhY	35	NA	NA	NA	NA	NA	NA	74.4719650773775	NA	NA	NA	0	NA	hose	shovel	wood	soil	house	cloud	carpet	window	sky	lake
R_30iWOFhryVUsDku	26	NA	NA	NA	NA	NA	NA	76.8997668155602	NA	NA	NA	NA	NA	circle	needle	gas	water	LED	soil	data	heat	mother	time
R_oZSl5FpJr95RUvT	35	NA	NA	NA	NA	NA	NA	78.2746550227914	NA	NA	NA	1	NA	computer	fluff	marshmallow	leaf	fluid	ribbon	hook	skin	cork	feeling
R_3EMxG6SLQxYi6em	35	NA	NA	NA	NA	NA	NA	81.6392513391163	NA	NA	NA	NA	NA	Arrow 	Paperwork 	Mindset 	Chronicle 	Sudden 	Figurative	Arduous 	Painstaking 	Corralled 	Minuscule 
R_25yAQWaHiDVOnsg	35	NA	NA	NA	NA	NA	NA	89.0982485708914	NA	NA	NA	NA	NA	Headphones	Notepaper	Combine harvester	Bitumen	Lace	Grass	Glass	Zip	Hatchet	Ice
R_2rIzmwTi6zS08eu	55	Male	Australia	FALSE	NA	NA	NA	80.3952796828179	NA	NA	NA	2	NA	Dog	Car	Ladder	Mountain	Star	Atom	Bug	Bus	Tree	Coin
R_7PS6rDNCtoJGVQB	55	NA	NA	NA	NA	NA	NA	73.7496062403633	NA	NA	NA	NA	NA	horse	fence	wind	floor	jumper	nose	pen	boot	snow	clock
R_2Tt57iVvwII5eyD	65	NA	NA	NA	NA	NA	NA	73.8679707759903	NA	NA	NA	NA	NA	Shoe	Music	Knitting	Sister	Garden	Coffee	Wine	Maths	Rug	Dance
R_6fC5oklrtbEi4ZX	70	NA	NA	NA	NA	NA	NA	83.5033289777736	NA	NA	NA	NA	NA	cow	fantasy	moon	banana	wheel	bandana	filter	puppy	guitar	slime
R_2QK71HNRb53yQmt	35	NA	NA	NA	NA	NA	NA	78.0354239578758	NA	NA	NA	1	NA	Haybale	Iceberg	Oven	Tree	Dog	River	Sanddune	Hotel	Pie	Vault
R_56BcCblCJ59axgt	35	NA	NA	NA	NA	NA	NA	67.9186047897452	NA	NA	NA	0	NA	Paper	Clips	Card	fingers	eyes	tongue	ears	nose	cup	lip balm
R_u7YCm2FqaLhngpr	65	NA	NA	NA	NA	NA	NA	72.2355401941708	NA	NA	NA	NA	NA	boat	plane	shoe	house	rifle	tree	dog	ocean	copper	cheese
R_1dsIY7NAHXbu6jD	26	Male	Australia	FALSE	NA	NA	NA	84.4467828360697	NA	NA	NA	1	NA	monkey	country	star	car	dot	telephone	broomstick	remote	label	gum
R_2zvCCzP6OuceLTS	55	NA	NA	NA	NA	NA	NA	74.5896904241471	NA	NA	NA	NA	NA	umbrella	bike	glass	church	car	flower	radio	chair	Phone	plane
R_yUSYjcoTRijACGd	35	Male	China	TRUE	NA	NA	NA	78.5528451913879	NA	NA	NA	0	NA	cricket	soccer	chess	bonsai	sky	umbrella	computers	arts	photos	paintings
R_3imtV66BnfcEwIq	55	NA	NA	NA	NA	NA	NA	77.810342893714	NA	NA	NA	1	NA	Car	Spoon	Coat	Floor	Tree	Splinter	Jam	Money	Girl	Song
R_UhkUZVuFGpA3MDD	26	NA	NA	NA	NA	NA	NA	81.117435722124	NA	NA	NA	1	NA	bee	tablet	chord	clover	bucket	shoe	fish	waterbottle	sand	tissue
R_28FH0gP0WpehmAN	35	Female	Australia	FALSE	NA	NA	NA	75.2692368058931	NA	NA	NA	1	NA	Car	Door	Railway	Apartment	Cafe	Rubbish bin	Sunglasses	Water	Television	Shoe
R_3PXeZZW0oGsJwtO	55	Male	Australia	FALSE	NA	NA	NA	78.1080741435289	NA	NA	NA	1	NA	birds	saucepan	arrow	tent	magnifing glass	wine 	rabbit	onion	water	dog
R_1QDt8JFIDRyhrxx	65	NA	NA	NA	NA	NA	NA	84.6834653544994	NA	NA	NA	NA	NA	dog	crumpet	bucket	razor	padlock	map book	calculator	ball	bridge	aeroplane
R_3Jf1a9PxlqrpMx4	70	NA	NA	NA	NA	NA	NA	80.2411921322346	NA	NA	NA	1	NA	Spades	Pens	Cars	Paper	Screws	Trees	People	Stoves	Stars	Cities
R_3Dqjz8t2AkSOfXa	26	NA	NA	NA	NA	NA	NA	77.4122112563678	NA	NA	NA	0	NA	elephant	flower	car	petrol	ocean	handbag	kitten	lip gloss	telephone	pen
R_1LNyaMK610YejTt	55	NA	NA	NA	NA	NA	NA	74.1231665015221	NA	NA	NA	NA	NA	Bed 	Tree	Road	Birdroof	Fruit	Tyre	Factory	Bus	Chocolate 	Shoe
R_DwnHkxjuPrjhTuV	18	Female	Australia	FALSE	NA	NA	NA	74.3382195631663	NA	NA	NA	1	NA	Bed	Car	Cloud	Table	Building	Book	Paint	Music	Elevator	Water
R_vUCO0hQF8gKP5Dj	55	Male	Australia	FALSE	NA	NA	NA	84.4506689857337	NA	NA	NA	0	NA	Car	Plane	Rock	Mist	Coin	Screw driver	Microbe	Marshmallow	Helium	Tank
R_3knOodxWXHZsTN8	35	NA	NA	NA	NA	NA	NA	63.0316005576225	NA	NA	NA	1	NA	Earth	Air	Sun	Moon	Water	Fire	Inch	Mile	Biscuit	Chair
